
      	X(nS)     	Ch1(mV)      
 698  	17.0249   	46.434574   
 699  	17.0493   	44.925293   
 700  	17.0738   	46.218994   
 701  	17.0982   	45.715820   
 702  	17.1226   	44.494019   
 703  	17.1470   	44.709599   
 704  	17.1715   	45.212772   
 705  	17.1959   	44.565918   
 706  	17.2203   	44.997074   
 707  	17.2447   	45.356449   
 708  	17.2692   	43.703373   
 709  	17.2936   	43.128418   
 710  	17.3180   	43.056519   
 711  	17.3425   	41.259644   
 712  	17.3669   	40.397099   
 713  	17.3913   	40.109619   
 714  	17.4157   	39.318970   
 715  	17.4402   	38.456543   
 716  	17.4646   	37.953369   
 717  	17.4890   	38.025269   
 718  	17.5134   	37.162724   
 719  	17.5379   	36.803345   
 720  	17.5623   	37.162724   
 721  	17.5867   	36.587769   
 722  	17.6111   	35.293949   
 723  	17.6356   	34.359623   
 724  	17.6600   	34.862797   
 725  	17.6844   	34.000248   
 726  	17.7088   	34.072144   
 727  	17.7333   	33.065922   
 728  	17.7577   	31.772095   
 729  	17.7821   	31.340822   
 730  	17.8065   	31.915895   
 731  	17.8310   	30.693974   
 732  	17.8554   	30.478394   
 733  	17.8798   	29.256472   
 734  	17.9042   	28.178347   
 735  	17.9287   	26.668947   
 736  	17.9531   	26.309572   
 737  	17.9775   	26.525269   
 738  	18.0020   	26.668947   
 739  	18.0264   	25.950197   
 740  	18.0508   	24.512695   
 741  	18.0752   	23.290894   
 742  	18.0997   	23.290894   
 743  	18.1241   	23.218994   
 744  	18.1485   	22.572144   
 745  	18.1729   	23.003420   
 746  	18.1974   	21.997072   
 747  	18.2218   	21.278320   
 748  	18.2462   	20.631470   
 749  	18.2706   	20.343996   
 750  	18.2951   	19.122070   
 751  	18.3195   	19.840820   
 752  	18.3439   	18.834597   
 753  	18.3683   	18.187746   
 754  	18.3928   	17.468996   
 755  	18.4172   	16.965822   
 756  	18.4416   	16.534668   
 757  	18.4660   	16.678345   
 758  	18.4905   	16.318972   
 759  	18.5149   	15.168945   
 760  	18.5393   	15.097168   
 761  	18.5638   	13.803346   
 762  	18.5882   	12.222169   
 763  	18.6126   	10.784669   
 764  	18.6370   	10.353394   
 765  	18.6615   	8.700195    
 766  	18.6859   	7.981445    
 767  	18.7103   	7.693970    
 768  	18.7347   	6.040894    
 769  	18.7592   	5.681519    
 770  	18.7836   	3.669007    
 771  	18.8080   	3.093994    
 772  	18.8324   	2.590882    
 773  	18.8569   	1.872131    
 774  	18.8813   	1.872131    
 775  	18.9057   	0.865845    
 776  	18.9301   	-0.068481   
 777  	18.9546   	-0.859131   
 778  	18.9790   	-1.290405   
 779  	19.0034   	-2.224732   
 780  	19.0278   	-3.159119   
 781  	19.0523   	-4.740356   
 782  	19.0767   	-5.315369   
 783  	19.1011   	-6.752869   
 784  	19.1255   	-8.334107   
 785  	19.1500   	-9.196655   
 786  	19.1744   	-10.274780  
 787  	19.1988   	-10.490356  
 788  	19.2233   	-10.993531  
 789  	19.2477   	-11.209106  
 790  	19.2721   	-12.934144  
 791  	19.2965   	-14.874757  
 792  	19.3210   	-15.018495  
 793  	19.3454   	-15.880982  
 794  	19.3698   	-16.527895  
 795  	19.3942   	-16.168518  
 796  	19.4187   	-17.534119  
 797  	19.4431   	-18.252869  
 798  	19.4675   	-18.971621  
 799  	19.4919   	-19.618532  
 800  	19.5164   	-20.337280  
 801  	19.5408   	-20.840393  
 802  	19.5652   	-21.630981  
 803  	19.5896   	-22.996645  
 804  	19.6141   	-23.212280  
 805  	19.6385   	-23.356018  
 806  	19.6629   	-24.793518  
 807  	19.6873   	-25.296633  
 808  	19.7118   	-26.087282  
 809  	19.7362   	-26.446655  
 810  	19.7606   	-27.452883  
 811  	19.7851   	-27.668520  
 812  	19.8095   	-27.524782  
 813  	19.8339   	-28.099733  
 814  	19.8583   	-29.321657  
 815  	19.8828   	-30.471619  
 816  	19.9072   	-31.262270  
 817  	19.9316   	-32.340393  
 818  	19.9560   	-31.406006  
 819  	19.9805   	-32.196659  
 820  	20.0049   	-32.987244  
 821  	20.0293   	-33.993530  
 822  	20.0537   	-33.634159  
 823  	20.0782   	-34.927860  
 824  	20.1026   	-34.352905  
 825  	20.1270   	-34.640381  
 826  	20.1514   	-34.999760  
 827  	20.1759   	-35.502872  
 828  	20.2003   	-36.293518  
 829  	20.2247   	-36.365360  
 830  	20.2491   	-36.724735  
 831  	20.2736   	-38.018494  
 832  	20.2980   	-37.156006  
 833  	20.3224   	-37.371647  
 834  	20.3468   	-38.521606  
 835  	20.3713   	-39.096622  
 836  	20.3957   	-38.809147  
 837  	20.4201   	-39.743534  
 838  	20.4446   	-39.959110  
 839  	20.4690   	-39.743534  
 840  	20.4934   	-41.252869  
 841  	20.5178   	-42.187256  
 842  	20.5423   	-41.827881  
 843  	20.5667   	-42.690369  
 844  	20.5911   	-43.409122  
 845  	20.6155   	-43.049744  
 846  	20.6400   	-43.265385  
 847  	20.6644   	-44.630985  
 848  	20.6888   	-44.630985  
 849  	20.7132   	-45.277897  
