
      	X(nS)     	Ch1(mV)      
 428  	10.4299   	57.219849   
 429  	10.4543   	57.291752   
 430  	10.4787   	57.363644   
 431  	10.5032   	56.860474   
 432  	10.5276   	56.141720   
 433  	10.5520   	55.782352   
 434  	10.5765   	56.429203   
 435  	10.6009   	56.716679   
 436  	10.6253   	56.141720   
 437  	10.6497   	56.213623   
 438  	10.6742   	56.429203   
 439  	10.6986   	56.501099   
 440  	10.7230   	56.069824   
 441  	10.7474   	56.357300   
 442  	10.7719   	55.279171   
 443  	10.7963   	55.997925   
 444  	10.8207   	55.710449   
 445  	10.8451   	56.429203   
 446  	10.8696   	56.644897   
 447  	10.8940   	55.782352   
 448  	10.9184   	55.926147   
 449  	10.9428   	56.644897   
 450  	10.9673   	56.644897   
 451  	10.9917   	56.141720   
 452  	11.0161   	56.213623   
 453  	11.0405   	56.716679   
 454  	11.0650   	57.507324   
 455  	11.0894   	56.285522   
 456  	11.1138   	56.572998   
 457  	11.1383   	56.501099   
 458  	11.1627   	56.860474   
 459  	11.1871   	56.932373   
 460  	11.2115   	56.860474   
 461  	11.2360   	56.141720   
 462  	11.2604   	56.285522   
 463  	11.2848   	56.141720   
 464  	11.3092   	55.782352   
 465  	11.3337   	56.357300   
 466  	11.3581   	56.788570   
 467  	11.3825   	56.357300   
 468  	11.4069   	56.357300   
 469  	11.4314   	57.076046   
 470  	11.4558   	56.429203   
 471  	11.4802   	56.141720   
 472  	11.5046   	56.429203   
 473  	11.5291   	56.644897   
 474  	11.5535   	57.076046   
 475  	11.5779   	57.291752   
 476  	11.6023   	57.076046   
 477  	11.6268   	56.572998   
 478  	11.6512   	55.782352   
 479  	11.6756   	56.644897   
 480  	11.7000   	56.788570   
 481  	11.7245   	55.710449   
 482  	11.7489   	55.422974   
 483  	11.7733   	54.991699   
 484  	11.7978   	55.422974   
 485  	11.8222   	55.279171   
 486  	11.8466   	56.069824   
 487  	11.8710   	55.782352   
 488  	11.8955   	55.997925   
 489  	11.9199   	56.141720   
 490  	11.9443   	55.997925   
 491  	11.9687   	55.710449   
 492  	11.9932   	55.997925   
 493  	12.0176   	55.638550   
 494  	12.0420   	55.494877   
 495  	12.0664   	56.429203   
 496  	12.0909   	56.357300   
 497  	12.1153   	55.997925   
 498  	12.1397   	55.782352   
 499  	12.1641   	55.279171   
 500  	12.1886   	55.782352   
 501  	12.2130   	54.991699   
 502  	12.2374   	55.135498   
 503  	12.2618   	55.279171   
 504  	12.2863   	55.494877   
 505  	12.3107   	55.854244   
 506  	12.3351   	56.644897   
 507  	12.3596   	56.141720   
 508  	12.3840   	55.997925   
 509  	12.4084   	55.782352   
 510  	12.4328   	54.919804   
 511  	12.4573   	55.279171   
 512  	12.4817   	55.566769   
 513  	12.5061   	54.632320   
 514  	12.5305   	54.344845   
 515  	12.5550   	54.201050   
 516  	12.5794   	53.769897   
 517  	12.6038   	53.482300   
 518  	12.6282   	53.626099   
 519  	12.6527   	53.410522   
 520  	12.6771   	54.488647   
 521  	12.7015   	54.848026   
 522  	12.7259   	53.482300   
 523  	12.7504   	54.057373   
 524  	12.7748   	54.057373   
 525  	12.7992   	53.841675   
 526  	12.8236   	53.697998   
 527  	12.8481   	53.769897   
 528  	12.8725   	53.554199   
 529  	12.8969   	53.985474   
 530  	12.9213   	54.057373   
 531  	12.9458   	53.913574   
 532  	12.9702   	53.554199   
 533  	12.9946   	52.691772   
 534  	13.0191   	53.697998   
 535  	13.0435   	52.835449   
 536  	13.0679   	52.763550   
 537  	13.0923   	51.326050   
 538  	13.1168   	51.685425   
 539  	13.1412   	51.757324   
 540  	13.1656   	53.338623   
 541  	13.1900   	53.122925   
 542  	13.2145   	52.547974   
 543  	13.2389   	52.619873   
 544  	13.2633   	52.979248   
 545  	13.2877   	51.901123   
 546  	13.3122   	52.332397   
 547  	13.3366   	52.260498   
 548  	13.3610   	52.476074   
 549  	13.3854   	52.763550   
 550  	13.4099   	52.547974   
 551  	13.4343   	52.547974   
 552  	13.4587   	52.979248   
 553  	13.4831   	52.619873   
 554  	13.5076   	53.051147   
 555  	13.5320   	52.619873   
 556  	13.5564   	52.044800   
 557  	13.5808   	52.691772   
 558  	13.6053   	52.691772   
 559  	13.6297   	52.116699   
 560  	13.6541   	52.116699   
 561  	13.6786   	51.901123   
 562  	13.7030   	52.763550   
 563  	13.7274   	53.122925   
 564  	13.7518   	51.973022   
 565  	13.7763   	52.404175   
 566  	13.8007   	52.188599   
 567  	13.8251   	52.547974   
 568  	13.8495   	52.476074   
 569  	13.8740   	53.913574   
 570  	13.8984   	53.194824   
 571  	13.9228   	53.338623   
 572  	13.9472   	54.919804   
 573  	13.9717   	54.488647   
 574  	13.9961   	54.057373   
 575  	14.0205   	54.201050   
 576  	14.0449   	53.194824   
 577  	14.0694   	52.835449   
 578  	14.0938   	52.907349   
 579  	14.1182   	52.691772   
 580  	14.1426   	51.685425   
 581  	14.1671   	51.254272   
 582  	14.1915   	51.254272   
 583  	14.2159   	51.613647   
 584  	14.2404   	51.326050   
 585  	14.2648   	51.613647   
 586  	14.2892   	51.326050   
 587  	14.3136   	52.619873   
 588  	14.3381   	52.691772   
 589  	14.3625   	52.044800   
 590  	14.3869   	52.260498   
 591  	14.4113   	52.691772   
 592  	14.4358   	53.338623   
 593  	14.4602   	51.973022   
 594  	14.4846   	52.044800   
 595  	14.5090   	51.901123   
 596  	14.5335   	53.410522   
 597  	14.5579   	53.410522   
 598  	14.5823   	53.626099   
 599  	14.6067   	54.416748   
 600  	14.6312   	54.632320   
 601  	14.6556   	54.632320   
 602  	14.6800   	54.848026   
 603  	14.7044   	54.129272   
 604  	14.7289   	54.632320   
 605  	14.7533   	53.482300   
 606  	14.7777   	53.338623   
 607  	14.8021   	53.194824   
 608  	14.8266   	53.482300   
 609  	14.8510   	53.266724   
 610  	14.8754   	53.194824   
 611  	14.8999   	53.697998   
 612  	14.9243   	53.841675   
 613  	14.9487   	53.769897   
 614  	14.9731   	54.344845   
 615  	14.9976   	54.057373   
 616  	15.0220   	53.482300   
 617  	15.0464   	52.691772   
 618  	15.0708   	52.691772   
 619  	15.0953   	53.410522   
 620  	15.1197   	53.482300   
 621  	15.1441   	52.763550   
 622  	15.1685   	52.691772   
 623  	15.1930   	52.476074   
 624  	15.2174   	53.985474   
 625  	15.2418   	52.979248   
 626  	15.2662   	52.907349   
 627  	15.2907   	52.332397   
 628  	15.3151   	52.332397   
 629  	15.3395   	53.338623   
 630  	15.3639   	53.051147   
 631  	15.3884   	53.051147   
 632  	15.4128   	52.116699   
 633  	15.4372   	51.541748   
 634  	15.4617   	51.469849   
 635  	15.4861   	51.685425   
 636  	15.5105   	51.901123   
 637  	15.5349   	51.397949   
 638  	15.5594   	50.894897   
 639  	15.5838   	52.476074   
 640  	15.6082   	52.619873   
 641  	15.6326   	52.188599   
 642  	15.6571   	52.188599   
 643  	15.6815   	53.266724   
 644  	15.7059   	53.410522   
 645  	15.7303   	53.769897   
 646  	15.7548   	53.338623   
 647  	15.7792   	52.979248   
 648  	15.8036   	53.482300   
 649  	15.8280   	51.469849   
 650  	15.8525   	51.829224   
 651  	15.8769   	52.044800   
 652  	15.9013   	51.469849   
 653  	15.9257   	50.822998   
 654  	15.9502   	50.535522   
 655  	15.9746   	50.607300   
 656  	15.9990   	50.894897   
 657  	16.0234   	51.901123   
 658  	16.0479   	52.404175   
 659  	16.0723   	51.182373   
 660  	16.0967   	50.607300   
 661  	16.1212   	50.894897   
 662  	16.1456   	49.960449   
 663  	16.1700   	49.744873   
 664  	16.1944   	49.241699   
 665  	16.2189   	49.888550   
 666  	16.2433   	48.666748   
 667  	16.2677   	48.666748   
 668  	16.2921   	48.307373   
 669  	16.3166   	47.947998   
 670  	16.3410   	46.797974   
 671  	16.3654   	46.007324   
 672  	16.3898   	46.079224   
 673  	16.4143   	45.647949   
 674  	16.4387   	44.785522   
 675  	16.4631   	44.354248   
 676  	16.4875   	45.288574   
 677  	16.5120   	44.210449   
 678  	16.5364   	42.844849   
 679  	16.5608   	42.341675   
 680  	16.5852   	42.413574   
 681  	16.6097   	41.766724   
 682  	16.6341   	40.185425   
 683  	16.6585   	41.263550   
 684  	16.6830   	40.760498   
 685  	16.7074   	39.754272   
 686  	16.7318   	39.754272   
 687  	16.7562   	38.676147   
 688  	16.7807   	37.813599   
 689  	16.8051   	37.598022   
 690  	16.8295   	37.957397   
 691  	16.8539   	37.957397   
 692  	16.8784   	37.957397   
 693  	16.9028   	37.382324   
 694  	16.9272   	37.310425   
 695  	16.9516   	36.376099   
 696  	16.9761   	35.801147   
 697  	17.0005   	36.232300   
 698  	17.0249   	35.729248   
 699  	17.0493   	35.082397   
 700  	17.0738   	34.794800   
 701  	17.0982   	34.579224   
 702  	17.1226   	34.579224   
 703  	17.1470   	34.219849   
 704  	17.1715   	34.363647   
 705  	17.1959   	33.860474   
 706  	17.2203   	32.997925   
 707  	17.2447   	32.207397   
 708  	17.2692   	30.697996   
 709  	17.2936   	29.979248   
 710  	17.3180   	29.763552   
 711  	17.3425   	29.691772   
 712  	17.3669   	29.260498   
 713  	17.3913   	28.469849   
 714  	17.4157   	27.391724   
 715  	17.4402   	27.679197   
 716  	17.4646   	26.313599   
 717  	17.4890   	26.888550   
 718  	17.5134   	27.247925   
 719  	17.5379   	25.738647   
 720  	17.5623   	25.954224   
 721  	17.5867   	24.660522   
 722  	17.6111   	23.510498   
 723  	17.6356   	23.510498   
 724  	17.6600   	22.647949   
 725  	17.6844   	22.001099   
 726  	17.7088   	20.994873   
 727  	17.7333   	20.635498   
 728  	17.7577   	20.132324   
 729  	17.7821   	19.269897   
 730  	17.8065   	18.766724   
 731  	17.8310   	18.335449   
 732  	17.8554   	17.904175   
 733  	17.8798   	18.119873   
 734  	17.9042   	17.257324   
 735  	17.9287   	15.963624   
 736  	17.9531   	14.957397   
 737  	17.9775   	15.460448   
 738  	18.0020   	15.316772   
 739  	18.0264   	13.304199   
 740  	18.0508   	13.160522   
 741  	18.0752   	12.297974   
 742  	18.0997   	11.363647   
 743  	18.1241   	11.004272   
 744  	18.1485   	10.716675   
 745  	18.1729   	10.644897   
 746  	18.1974   	11.723022   
 747  	18.2218   	9.926147    
 748  	18.2462   	9.638550    
 749  	18.2706   	8.344849    
 750  	18.2951   	9.279175    
 751  	18.3195   	8.488647    
 752  	18.3439   	8.272949    
 753  	18.3683   	6.619873    
 754  	18.3928   	6.188599    
 755  	18.4172   	5.541748    
 756  	18.4416   	5.182373    
 757  	18.4660   	4.679199    
