
      	X(nS)     	Ch1(mV)      
 623  	15.1893   	0.265639    
 624  	15.2137   	0.375014    
 625  	15.2381   	-0.062486   
 626  	15.2625   	-0.031236   
 627  	15.2869   	0.312514    
 628  	15.3114   	0.093764    
 629  	15.3358   	0.187514    
 630  	15.3602   	0.375014    
 631  	15.3846   	0.187514    
 632  	15.4090   	0.171889    
 633  	15.4335   	0.468764    
 634  	15.4579   	0.093764    
 635  	15.4823   	0.015639    
 636  	15.5067   	0.140639    
 637  	15.5311   	0.125014    
 638  	15.5556   	0.187514    
 639  	15.5800   	0.328139    
 640  	15.6044   	0.265639    
 641  	15.6288   	-0.015611   
 642  	15.6532   	0.218764    
 643  	15.6777   	0.296889    
 644  	15.7021   	-0.015611   
 645  	15.7265   	0.140639    
 646  	15.7509   	0.140639    
 647  	15.7753   	0.015639    
 648  	15.7998   	-0.140611   
 649  	15.8242   	0.218764    
 650  	15.8486   	0.250014    
 651  	15.8730   	0.406264    
 652  	15.8974   	0.296889    
 653  	15.9219   	0.390639    
 654  	15.9463   	0.171889    
 655  	15.9707   	0.203139    
 656  	15.9951   	-0.031236   
 657  	16.0195   	0.265639    
 658  	16.0440   	0.171889    
 659  	16.0684   	0.187514    
 660  	16.0928   	0.234389    
 661  	16.1172   	0.312514    
 662  	16.1416   	0.375014    
 663  	16.1661   	0.078139    
 664  	16.1905   	0.250014    
 665  	16.2149   	0.296889    
 666  	16.2393   	0.265639    
 667  	16.2637   	0.453139    
 668  	16.2882   	-0.093736   
 669  	16.3126   	0.234389    
 670  	16.3370   	-0.015611   
 671  	16.3614   	0.156264    
 672  	16.3858   	-0.015611   
 673  	16.4103   	0.156264    
 674  	16.4347   	-0.140611   
 675  	16.4591   	0.171889    
 676  	16.4835   	0.046889    
 677  	16.5079   	0.171889    
 678  	16.5324   	0.203139    
 679  	16.5568   	0.281264    
 680  	16.5812   	0.421889    
 681  	16.6056   	0.250014    
 682  	16.6300   	0.062514    
 683  	16.6545   	-0.203111   
 684  	16.6789   	0.000014    
 685  	16.7033   	0.015639    
 686  	16.7277   	0.031264    
 687  	16.7521   	0.031264    
