
      	X(nS)     	Ch1(mV)      
 696  	31.2360   	73.398674   
 697  	31.2809   	73.039299   
 698  	31.3258   	73.183098   
 699  	31.3708   	73.542473   
 700  	31.4157   	74.117424   
 701  	31.4607   	73.470573   
 702  	31.5056   	72.751823   
 703  	31.5506   	73.398674   
 704  	31.5955   	73.901848   
 705  	31.6404   	73.039299   
 706  	31.6854   	73.542473   
 707  	31.7303   	73.183098   
 708  	31.7753   	72.751823   
 709  	31.8202   	72.751823   
 710  	31.8652   	72.464348   
 711  	31.9101   	72.248650   
 712  	31.9551   	72.823723   
 713  	32.0000   	73.398674   
 714  	32.0449   	73.398674   
 715  	32.0899   	73.973755   
 716  	32.1348   	72.751823   
 717  	32.1798   	72.320549   
 718  	32.2247   	73.111198   
 719  	32.2697   	72.033073   
 720  	32.3146   	72.033073   
 721  	32.3596   	72.033073   
 722  	32.4045   	70.451775   
 723  	32.4494   	70.308105   
 724  	32.4944   	70.308105   
 725  	32.5393   	70.092400   
 726  	32.5843   	70.236206   
 727  	32.6292   	70.451775   
 728  	32.6742   	70.020630   
 729  	32.7191   	70.523674   
 730  	32.7640   	71.242424   
 731  	32.8090   	72.320549   
 732  	32.8539   	70.954948   
 733  	32.8989   	71.458130   
 734  	32.9438   	70.595581   
 735  	32.9888   	70.595581   
 736  	33.0337   	70.380005   
 737  	33.0787   	69.948730   
 738  	33.1236   	69.517456   
 739  	33.1685   	68.942505   
 740  	33.2135   	69.229980   
 741  	33.2584   	68.583130   
 742  	33.3034   	68.654900   
 743  	33.3483   	69.158081   
 744  	33.3933   	68.870605   
 745  	33.4382   	68.151855   
 746  	33.4831   	68.295525   
 747  	33.5281   	67.576775   
 748  	33.5730   	67.720581   
 749  	33.6180   	67.720581   
 750  	33.6629   	67.936150   
 751  	33.7079   	68.439331   
 752  	33.7528   	68.942505   
 753  	33.7978   	69.086174   
 754  	33.8427   	69.086174   
 755  	33.8876   	69.086174   
 756  	33.9326   	70.308105   
 757  	33.9775   	69.229980   
 758  	34.0225   	69.661255   
 759  	34.0674   	69.589355   
 760  	34.1124   	69.229980   
 761  	34.1573   	68.367432   
 762  	34.2022   	67.864380   
 763  	34.2472   	67.864380   
 764  	34.2921   	68.295525   
 765  	34.3371   	68.367432   
 766  	34.3820   	69.086174   
 767  	34.4270   	69.158081   
 768  	34.4719   	69.014275   
 769  	34.5169   	69.517456   
 770  	34.5618   	69.733025   
 771  	34.6067   	70.451775   
 772  	34.6517   	69.229980   
 773  	34.6966   	70.164299   
 774  	34.7416   	69.229980   
 775  	34.7865   	69.661255   
 776  	34.8315   	70.092400   
 777  	34.8764   	70.380005   
 778  	34.9213   	70.092400   
 779  	34.9663   	69.804924   
 780  	35.0112   	69.661255   
 781  	35.0562   	68.942505   
 782  	35.1011   	69.014275   
 783  	35.1461   	68.942505   
 784  	35.1910   	69.229980   
 785  	35.2360   	69.876831   
 786  	35.2809   	70.236206   
 787  	35.3258   	69.158081   
 788  	35.3708   	70.523674   
 789  	35.4157   	69.948730   
 790  	35.4607   	70.164299   
 791  	35.5056   	68.942505   
 792  	35.5506   	69.373650   
 793  	35.5955   	68.726807   
 794  	35.6404   	68.726807   
 795  	35.6854   	68.942505   
 796  	35.7303   	68.583130   
 797  	35.7753   	69.301880   
 798  	35.8202   	69.373650   
 799  	35.8652   	68.654900   
 800  	35.9101   	68.151855   
 801  	35.9551   	67.433105   
 802  	36.0000   	67.289307   
 803  	36.0449   	68.583130   
 804  	36.0899   	66.929932   
 805  	36.1348   	66.786255   
 806  	36.1798   	64.917480   
 807  	36.2247   	65.779907   
 808  	36.2697   	64.773682   
 809  	36.3146   	64.701782   
 810  	36.3596   	63.264278   
 811  	36.4045   	62.401855   
 812  	36.4494   	62.258053   
 813  	36.4944   	62.329956   
 814  	36.5393   	60.820557   
 815  	36.5843   	58.808105   
 816  	36.6292   	58.161247   
 817  	36.6742   	57.801872   
 818  	36.7191   	57.154907   
 819  	36.7640   	56.004997   
 820  	36.8090   	54.711178   
 821  	36.8539   	53.992428   
 822  	36.8989   	53.633053   
 823  	36.9438   	53.130001   
 824  	36.9888   	52.051880   
 825  	37.0337   	51.261230   
 826  	37.0787   	51.045528   
 827  	37.1236   	50.614380   
 828  	37.1685   	50.039303   
 829  	37.2135   	49.536251   
 830  	37.2584   	48.026855   
 831  	37.3034   	47.883057   
 832  	37.3483   	47.020626   
 833  	37.3933   	45.942501   
